Imatest,5.0.5, , Stepchart
Title,800.jpg
Run date,06-Jan-2022 15:48:08,,Build 2017-11-03
File name,800.jpg

Zones,20

Pixel offset,0

Log exposure and analysis levels (Luminance (Y) channel for color images)
Zone,Pixel,Pixel/255,Log(exp),Log(px/255),Width px,Height px,Pixels total,Lux (patch),
 1,  236.2, 0.9263, -0.0500, -0.0332,39,116,4524
 2,  216.1, 0.8476, -0.1500, -0.0718,39,116,4524
 3,  193.9, 0.7606, -0.2500, -0.1189,39,116,4524
 4,  176.2, 0.6910, -0.3500, -0.1605,39,116,4524
 5,  154.5, 0.6060, -0.4500, -0.2175,39,116,4524
 6,  136.9, 0.5369, -0.5500, -0.2701,39,116,4524
 7,  118.9, 0.4664, -0.6500, -0.3312,39,116,4524
 8,  103.9, 0.4075, -0.7500, -0.3898,39,116,4524
 9,   88.8, 0.3482, -0.8500, -0.4582,39,116,4524
10,   79.0, 0.3100, -0.9500, -0.5087,39,116,4524
11,   68.2, 0.2676, -1.0500, -0.5726,39,116,4524
12,   57.4, 0.2252, -1.1500, -0.6475,39,116,4524
13,   50.9, 0.1997, -1.2500, -0.6996,39,116,4524
14,   44.3, 0.1737, -1.3500, -0.7603,39,116,4524
15,   38.0, 0.1489, -1.4500, -0.8271,39,116,4524
16,   32.6, 0.1277, -1.5500, -0.8937,39,116,4524
17,   28.4, 0.1113, -1.6500, -0.9535,39,116,4524
18,   25.8, 0.1011, -1.7500, -0.9952,39,116,4524
19,   24.3, 0.0952, -1.8500, -1.0212,39,116,4524
20,   24.5, 0.0960, -1.9500, -1.0178,38,116,4408

'Densities' are -log10(normalized pixel levels) for Y R G and B channels; RGBY means and medians are in pixels (max 255).
Zone,(-)Log(exp),Y-density,R-density,G-density,B-density,Y-mean, R-mean, G-mean, B-mean, Y-median, R-median, G-med1an, B-median
 1,  0.0500,  0.0332,  0.0295,  0.0341,  0.0322, 236.4, 238.2, 235.8, 236.8, 236.5, 238.0, 236.0, 237.0
 2,  0.1500,  0.0718,  0.0645,  0.0739,  0.0763, 216.0, 219.8, 215.1, 213.9, 215.8, 220.0, 215.0, 214.0
 3,  0.2500,  0.1189,  0.1097,  0.1211,  0.1220, 194.0, 198.1, 193.0, 192.5, 194.3, 198.0, 193.0, 193.0
 4,  0.3500,  0.1605,  0.1521,  0.1623,  0.1641, 176.3, 179.7, 175.5, 174.8, 176.8, 180.0, 176.0, 175.0
 5,  0.4500,  0.2175,  0.2114,  0.2187,  0.2205, 154.6, 156.7, 154.1, 153.5, 154.8, 157.0, 154.0, 153.0
 6,  0.5500,  0.2701,  0.2644,  0.2710,  0.2730, 137.0, 138.7, 136.6, 136.0, 137.1, 139.0, 137.0, 136.0
 7,  0.6500,  0.3312,  0.3262,  0.3318,  0.3356, 119.0, 120.3, 118.8, 117.8, 119.1, 120.0, 119.0, 118.0
 8,  0.7500,  0.3898,  0.3837,  0.3915,  0.3876, 104.0, 105.4, 103.5, 104.5, 103.5, 105.0, 103.0, 104.0
 9,  0.8500,  0.4582,  0.4545,  0.4593,  0.4533,  88.9,  89.6,  88.6,  89.8,  88.6,  89.0,  88.0,  90.0
10,  0.9500,  0.5087,  0.5073,  0.5088,  0.5065,  79.1,  79.3,  79.0,  79.4,  79.0,  79.0,  79.0,  79.0
11,  1.0500,  0.5726,  0.5723,  0.5723,  0.5668,  68.3,  68.3,  68.3,  69.1,  68.1,  68.0,  68.0,  69.0
12,  1.1500,  0.6475,  0.6473,  0.6480,  0.6390,  57.5,  57.4,  57.3,  58.6,  57.1,  57.0,  57.0,  59.0
13,  1.2500,  0.6996,  0.6990,  0.6995,  0.6944,  51.0,  51.0,  50.9,  51.5,  51.0,  51.0,  51.0,  51.0
14,  1.3500,  0.7603,  0.7609,  0.7609,  0.7564,  44.3,  44.2,  44.2,  44.7,  44.0,  44.0,  44.0,  45.0
15,  1.4500,  0.8271,  0.8280,  0.8280,  0.8087,  38.0,  37.9,  37.9,  39.6,  38.1,  38.0,  38.0,  40.0
16,  1.5500,  0.8937,  0.8954,  0.8951,  0.8701,  32.6,  32.4,  32.5,  34.4,  32.1,  32.0,  32.0,  34.0
17,  1.6500,  0.9535,  0.9568,  0.9556,  0.9259,  28.4,  28.2,  28.2,  30.2,  28.1,  28.0,  28.0,  30.0
18,  1.7500,  0.9952,  1.0026,  0.9972,  0.9647,  25.7,  25.3,  25.7,  27.7,  25.9,  25.0,  26.0,  28.0
19,  1.8500,  1.0212,  1.0287,  1.0233,  0.9888,  24.2,  23.9,  24.2,  26.2,  24.1,  24.0,  24.0,  26.0
20,  1.9500,  1.0178,  1.0276,  1.0186,  0.9869,  24.5,  23.9,  24.4,  26.3,  24.1,  24.0,  24.0,  26.0

Zone,(-)Log(exp),Y-slope,R-slope,G-slope,B-slope
 1,  0.050,  0.386,  0.350,  0.398,  0.441
 2,  0.150,  0.428,  0.401,  0.435,  0.449
 3,  0.250,  0.443,  0.438,  0.442,  0.439
 4,  0.350,  0.493,  0.509,  0.488,  0.492
 5,  0.450,  0.548,  0.562,  0.543,  0.545
 6,  0.550,  0.569,  0.574,  0.566,  0.576
 7,  0.650,  0.599,  0.597,  0.603,  0.573
 8,  0.750,  0.635,  0.641,  0.637,  0.588
 9,  0.850,  0.594,  0.618,  0.587,  0.595
10,  0.950,  0.572,  0.589,  0.565,  0.568
11,  1.050,  0.694,  0.700,  0.696,  0.662
12,  1.150,  0.635,  0.633,  0.636,  0.638
13,  1.250,  0.564,  0.568,  0.564,  0.587
14,  1.350,  0.637,  0.645,  0.642,  0.572
15,  1.450,  0.667,  0.673,  0.671,  0.568
16,  1.550,  0.632,  0.644,  0.638,  0.586
17,  1.650,  0.508,  0.536,  0.511,  0.473
18,  1.750,  0.338,  0.359,  0.339,  0.315
19,  1.850,  0.113,  0.125,  0.107,  0.111

Noise (normalized to 1.5 density range and maximum) and f-stop noise and SNR (scene-referenced). This table changed in Imatest 3.9: added line and fields.
,Noise norml to 1.5 density range (B-E);,,,,Noise normalized to maximum (F-I);,,,,,f-stop noise (scene-referenced) (K-N);,,,,f-stop Signal/Noise (scene-ref) (O-R)
Zone,Y-noise,R-noise,G-noise,B-noise,Y-noise,R-noise,G-noise,B-noise,,Y-fstopN,R-fstopN,G-fstopN,B-fstopN,Y-fst_S/N,R-fst_S/N,G-fst_S/N,B-fst_S/N
 1,   1.150,  1.183,  1.151,  1.154,   0.918,  0.945,  0.919,  0.921,,   0.0298,  0.0307,  0.0298,  0.0299,    33.54,   32.60,   33.52,   33.43
 2,   0.979,  1.007,  0.998,  1.040,   0.782,  0.804,  0.797,  0.831,,   0.0298,  0.0307,  0.0304,  0.0317,    33.54,   32.61,   32.90,   31.57
 3,   0.973,  0.999,  0.986,  0.971,   0.777,  0.798,  0.787,  0.776,,   0.0372,  0.0382,  0.0377,  0.0371,    26.86,   26.18,   26.52,   26.92
 4,   0.896,  0.906,  0.901,  0.936,   0.715,  0.724,  0.719,  0.747,,   0.0337,  0.0341,  0.0339,  0.0352,    29.65,   29.30,   29.48,   28.37
 5,   1.093,  1.184,  1.106,  1.126,   0.873,  0.945,  0.884,  0.899,,   0.0390,  0.0422,  0.0395,  0.0401,    25.65,   23.69,   25.34,   24.91
 6,   1.349,  1.398,  1.371,  1.396,   1.077,  1.117,  1.095,  1.115,,   0.0511,  0.0530,  0.0519,  0.0529,    19.58,   18.88,   19.26,   18.91
 7,   1.208,  1.223,  1.225,  1.274,   0.965,  0.976,  0.978,  1.018,,   0.0499,  0.0505,  0.0506,  0.0526,    20.06,   19.82,   19.77,   19.02
 8,   0.868,  0.875,  0.875,  0.866,   0.693,  0.699,  0.699,  0.691,,   0.0402,  0.0405,  0.0405,  0.0401,    24.87,   24.67,   24.68,   24.93
 9,   0.727,  0.793,  0.736,  0.837,   0.581,  0.633,  0.588,  0.668,,   0.0386,  0.0420,  0.0390,  0.0443,    25.94,   23.79,   25.63,   22.55
10,   0.701,  0.732,  0.709,  0.760,   0.560,  0.584,  0.566,  0.607,,   0.0424,  0.0442,  0.0428,  0.0459,    23.61,   22.64,   23.35,   21.78
11,   0.838,  0.839,  0.839,  0.942,   0.669,  0.670,  0.670,  0.752,,   0.0571,  0.0571,  0.0571,  0.0642,    17.52,   17.50,   17.50,   15.59
12,   0.958,  0.959,  0.962,  1.050,   0.765,  0.766,  0.768,  0.839,,   0.0751,  0.0753,  0.0755,  0.0824,    13.31,   13.29,   13.25,   12.14
13,   0.959,  0.961,  0.962,  1.023,   0.766,  0.768,  0.768,  0.817,,   0.0882,  0.0884,  0.0885,  0.0941,    11.34,   11.31,   11.30,   10.62
14,   0.996,  0.996,  0.996,  1.071,   0.795,  0.795,  0.795,  0.855,,   0.1054,  0.1054,  0.1054,  0.1134,     9.48,    9.49,    9.49,    8.82
15,   0.936,  0.936,  0.936,  0.976,   0.747,  0.747,  0.747,  0.780,,   0.1131,  0.1131,  0.1131,  0.1180,     8.85,    8.84,    8.84,    8.48
16,   1.343,  1.347,  1.344,  1.348,   1.073,  1.075,  1.073,  1.077,,   0.1967,  0.1971,  0.1967,  0.1974,     5.08,    5.07,    5.08,    5.07
17,   1.273,  1.283,  1.271,  1.271,   1.017,  1.025,  1.015,  1.015,,   0.2600,  0.2621,  0.2597,  0.2597,     3.85,    3.82,    3.85,    3.85
18,   1.470,  1.491,  1.467,  1.468,   1.174,  1.191,  1.172,  1.172,,   0.5025,  0.5099,  0.5016,  0.5018,     1.99,    1.96,    1.99,    1.99
19,   1.673,  1.685,  1.673,  1.673,   1.336,  1.346,  1.336,  1.336,,   1.0355,  1.0426,  1.0353,  1.0353,     0.97,    0.96,    0.97,    0.97
20,   1.838,  1.857,  1.835,  1.852,   1.468,  1.483,  1.466,  1.479,,   1.3841,  1.3986,  1.3823,  1.3947,     0.72,    0.72,    0.72,    0.72

S/N (signal/noise) and SNR(dB) (20*log10(signal/noise)) for each patch
Zone,Y-S/N,R-S/N,G-S/N,B-S/N,Y-SNR(dB),R-SNR(dB),G-SNR(dB),B-SNR(dB),Lux (patch)
 1, 100.883,  98.890, 100.604, 100.785, 40.076, 39.903, 40.052, 40.068
 2, 108.389, 107.191, 105.818, 100.987, 40.700, 40.603, 40.491, 40.085
 3,  97.835,  97.391,  96.108,  97.329, 39.810, 39.770, 39.655, 39.765
 4,  96.614,  97.346,  95.675,  91.693, 39.701, 39.766, 39.616, 39.247
 5,  69.409,  65.020,  68.403,  66.964, 36.828, 36.261, 36.702, 36.517
 6,  49.849,  48.722,  48.942,  47.824, 33.953, 33.754, 33.794, 33.593
 7,  48.349,  48.326,  47.602,  45.382, 33.688, 33.684, 33.553, 33.138
 8,  58.794,  59.157,  58.122,  59.254, 35.387, 35.440, 35.287, 35.454
 9,  59.944,  55.457,  59.094,  52.705, 35.555, 34.879, 35.431, 34.437
10,  55.336,  53.225,  54.714,  51.311, 34.860, 34.522, 34.762, 34.204
11,  39.971,  39.971,  39.960,  36.046, 32.035, 32.035, 32.032, 31.137
12,  29.440,  29.400,  29.281,  27.382, 29.379, 29.367, 29.332, 28.749
13,  26.089,  26.050,  25.999,  24.733, 28.329, 28.316, 28.299, 27.865
14,  21.835,  21.812,  21.812,  20.487, 26.783, 26.774, 26.774, 26.229
15,  19.930,  19.883,  19.883,  19.920, 25.990, 25.970, 25.970, 25.986
16,  11.907,  11.831,  11.868,  12.526, 21.516, 21.461, 21.487, 21.956
17,  10.950,  10.778,  10.909,  11.682, 20.788, 20.651, 20.756, 21.350
18,   8.614,   8.346,   8.590,   9.256, 18.704, 18.430, 18.680, 19.329
19,   7.127,   6.957,   7.093,   7.680, 17.058, 16.848, 17.017, 17.707
20,   6.541,   6.329,   6.536,   6.969, 16.313, 16.027, 16.307, 16.863

,R,G,B,Y,Notes
SNR_BW (dB; RGBY), 41.2, 41.2, 41.3, 41.2,White-Black SNR (W-B density difference = 1.5), 20*log10((W-B)/(mid level noise))
SNR Dnom=0.7, 33.8, 33.8, 33.6, 34.0,Patch,6

Dynamic Range in f-stops (EV): total and for quality levels corresponding to SNR = 1/f-stop noise
Noise max f-stops,Quality,DR (f-stops)
,Total (slope-based),6.12
,Distinct steps,6.31
1,Low,5.96
0.5,Medium,5.64
0.25,M-H,5.26
0.1,High,4.21

Gamma, 0.577,1/1.73
Exposure error (f-stops),-0.15
Density step, 0.1
Image WxH pixels,4160,3120
Crop WxH pixels,3192,286
Region W H Area pixels,    39,   116,    4524
Avg. noise (zones 2-15) RGBY %,  0.99,  0.97,  1.02,  0.96
Detected zones<0.98,20, good contrast
Detected_Patches_Skype_Dyn_Rng,17
Skype Dynamic Range linear,16, (Skype spec 5.0)
Skype Dynamic Range log,19, (better)

Exif data


