Imatest,5.0.5, , Stepchart
Title,300.JPG
Run date,06-Jan-2022 15:06:50,,Build 2017-11-03
File name,300.JPG

Zones,20

Pixel offset,0

Log exposure and analysis levels (Luminance (Y) channel for color images)
Zone,Pixel,Pixel/255,Log(exp),Log(px/255),Width px,Height px,Pixels total,Lux (patch),
 1,  223.3, 0.8756, -0.0500, -0.0577,29,108,3132
 2,  208.0, 0.8158, -0.1500, -0.0884,29,108,3132
 3,  188.5, 0.7391, -0.2500, -0.1313,29,108,3132
 4,  171.1, 0.6708, -0.3500, -0.1734,29,108,3132
 5,  150.0, 0.5884, -0.4500, -0.2303,29,108,3132
 6,  129.7, 0.5088, -0.5500, -0.2935,29,108,3132
 7,  110.0, 0.4315, -0.6500, -0.3651,29,108,3132
 8,   95.1, 0.3727, -0.7500, -0.4286,29,108,3132
 9,   79.6, 0.3121, -0.8500, -0.5057,29,108,3132
10,   67.3, 0.2639, -0.9500, -0.5785,29,108,3132
11,   56.6, 0.2219, -1.0500, -0.6538,29,108,3132
12,   46.3, 0.1817, -1.1500, -0.7405,29,108,3132
13,   39.8, 0.1559, -1.2500, -0.8072,29,108,3132
14,   33.7, 0.1320, -1.3500, -0.8795,29,108,3132
15,   28.6, 0.1121, -1.4500, -0.9504,29,108,3132
16,   23.2, 0.0912, -1.5500, -1.0402,29,108,3132
17,   18.7, 0.0734, -1.6500, -1.1346,29,108,3132
18,   16.3, 0.0638, -1.7500, -1.1950,29,108,3132
19,   13.5, 0.0528, -1.8500, -1.2770,29,108,3132
20,   13.3, 0.0523, -1.9500, -1.2816,28,108,3024

'Densities' are -log10(normalized pixel levels) for Y R G and B channels; RGBY means and medians are in pixels (max 255).
Zone,(-)Log(exp),Y-density,R-density,G-density,B-density,Y-mean, R-mean, G-mean, B-mean, Y-median, R-median, G-med1an, B-median
 1,  0.0500,  0.0577,  0.0478,  0.0601,  0.0600, 223.4, 228.4, 222.0, 222.1, 223.3, 228.0, 222.0, 222.0
 2,  0.1500,  0.0884,  0.0745,  0.0920,  0.0957, 208.0, 214.8, 206.3, 204.6, 208.1, 215.0, 206.0, 205.0
 3,  0.2500,  0.1313,  0.1131,  0.1359,  0.1388, 188.5, 196.5, 186.5, 185.2, 188.6, 196.0, 186.0, 185.0
 4,  0.3500,  0.1734,  0.1524,  0.1785,  0.1808, 171.2, 179.6, 169.1, 168.2, 171.1, 179.0, 169.0, 168.0
 5,  0.4500,  0.2303,  0.2091,  0.2353,  0.2390, 150.2, 157.6, 148.3, 147.1, 150.1, 158.0, 148.0, 147.0
 6,  0.5500,  0.2935,  0.2696,  0.2994,  0.3009, 129.9, 137.1, 128.0, 127.5, 130.0, 137.0, 128.0, 127.0
 7,  0.6500,  0.3651,  0.3428,  0.3699,  0.3736, 110.2, 115.8, 108.8, 107.9, 110.3, 116.0, 109.0, 108.0
 8,  0.7500,  0.4286,  0.4083,  0.4337,  0.4345,  95.1,  99.6,  93.9,  93.8,  95.3, 100.0,  94.0,  94.0
 9,  0.8500,  0.5057,  0.4876,  0.5088,  0.5140,  79.8,  83.0,  79.0,  78.1,  79.8,  83.0,  79.0,  78.0
10,  0.9500,  0.5785,  0.5606,  0.5822,  0.5892,  67.4,  70.1,  66.7,  65.7,  67.8,  70.0,  67.0,  66.0
11,  1.0500,  0.6538,  0.6384,  0.6561,  0.6593,  56.8,  58.6,  56.3,  55.9,  56.9,  59.0,  56.0,  56.0
12,  1.1500,  0.7405,  0.7240,  0.7450,  0.7421,  46.4,  48.1,  45.9,  46.2,  46.5,  48.0,  46.0,  46.0
13,  1.2500,  0.8072,  0.7854,  0.8139,  0.8036,  39.8,  41.8,  39.1,  40.1,  39.5,  42.0,  39.0,  40.0
14,  1.3500,  0.8795,  0.8680,  0.8848,  0.8792,  33.6,  34.6,  33.2,  33.7,  33.5,  34.0,  33.0,  34.0
15,  1.4500,  0.9504,  0.9310,  0.9556,  0.9384,  28.7,  29.9,  28.2,  29.4,  28.5,  30.0,  28.0,  29.0
16,  1.5500,  1.0402,  1.0257,  1.0437,  1.0342,  23.3,  24.0,  23.1,  23.6,  23.5,  24.0,  23.0,  24.0
17,  1.6500,  1.1346,  1.1123,  1.1469,  1.1274,  18.6,  19.7,  18.2,  19.0,  18.5,  20.0,  18.0,  19.0
18,  1.7500,  1.1950,  1.1899,  1.1986,  1.1699,  16.3,  16.5,  16.1,  17.2,  16.1,  16.0,  16.0,  17.0
19,  1.8500,  1.2770,  1.2542,  1.2873,  1.2707,  13.4,  14.2,  13.2,  13.7,  13.5,  14.0,  13.0,  14.0
20,  1.9500,  1.2816,  1.2764,  1.2799,  1.2915,  13.4,  13.5,  13.4,  13.0,  13.0,  13.0,  13.0,  13.0

Zone,(-)Log(exp),Y-slope,R-slope,G-slope,B-slope
 1,  0.050,  0.307,  0.267,  0.319,  0.357
 2,  0.150,  0.368,  0.327,  0.379,  0.394
 3,  0.250,  0.425,  0.389,  0.432,  0.426
 4,  0.350,  0.495,  0.480,  0.497,  0.501
 5,  0.450,  0.600,  0.586,  0.605,  0.600
 6,  0.550,  0.674,  0.669,  0.673,  0.673
 7,  0.650,  0.676,  0.693,  0.671,  0.668
 8,  0.750,  0.703,  0.724,  0.694,  0.702
 9,  0.850,  0.750,  0.762,  0.743,  0.774
10,  0.950,  0.741,  0.754,  0.737,  0.727
11,  1.050,  0.810,  0.817,  0.814,  0.764
12,  1.150,  0.767,  0.735,  0.789,  0.721
13,  1.250,  0.695,  0.720,  0.699,  0.685
14,  1.350,  0.716,  0.728,  0.708,  0.674
15,  1.450,  0.804,  0.788,  0.794,  0.775
16,  1.550,  0.921,  0.906,  0.957,  0.945
17,  1.650,  0.774,  0.821,  0.775,  0.678
18,  1.750,  0.712,  0.710,  0.702,  0.716
19,  1.850,  0.433,  0.433,  0.407,  0.608

Noise (normalized to 1.5 density range and maximum) and f-stop noise and SNR (scene-referenced). This table changed in Imatest 3.9: added line and fields.
,Noise norml to 1.5 density range (B-E);,,,,Noise normalized to maximum (F-I);,,,,,f-stop noise (scene-referenced) (K-N);,,,,f-stop Signal/Noise (scene-ref) (O-R)
Zone,Y-noise,R-noise,G-noise,B-noise,Y-noise,R-noise,G-noise,B-noise,,Y-fstopN,R-fstopN,G-fstopN,B-fstopN,Y-fst_S/N,R-fst_S/N,G-fst_S/N,B-fst_S/N
 1,   0.536,  0.710,  0.525,  0.619,   0.421,  0.557,  0.412,  0.485,,   0.0165,  0.0219,  0.0162,  0.0191,    60.44,   45.65,   61.75,   52.42
 2,   0.428,  0.434,  0.467,  0.422,   0.336,  0.340,  0.366,  0.331,,   0.0152,  0.0154,  0.0165,  0.0150,    65.92,   65.10,   60.45,   66.88
 3,   0.524,  0.559,  0.541,  0.601,   0.411,  0.439,  0.425,  0.472,,   0.0214,  0.0229,  0.0222,  0.0246,    46.66,   43.72,   45.14,   40.64
 4,   0.524,  0.580,  0.528,  0.567,   0.411,  0.455,  0.414,  0.445,,   0.0195,  0.0216,  0.0197,  0.0211,    51.24,   46.27,   50.83,   47.32
 5,   0.565,  0.580,  0.583,  0.581,   0.443,  0.455,  0.458,  0.455,,   0.0191,  0.0196,  0.0197,  0.0196,    52.38,   51.03,   50.77,   51.00
 6,   0.583,  0.638,  0.590,  0.728,   0.458,  0.500,  0.463,  0.571,,   0.0204,  0.0223,  0.0206,  0.0254,    49.12,   44.91,   48.59,   39.34
 7,   0.655,  0.846,  0.704,  0.788,   0.514,  0.664,  0.552,  0.618,,   0.0249,  0.0322,  0.0268,  0.0300,    40.10,   31.04,   37.34,   33.33
 8,   0.681,  0.726,  0.693,  0.682,   0.534,  0.570,  0.544,  0.535,,   0.0292,  0.0311,  0.0297,  0.0292,    34.23,   32.10,   33.63,   34.21
 9,   0.775,  0.791,  0.781,  0.823,   0.608,  0.621,  0.612,  0.645,,   0.0378,  0.0386,  0.0381,  0.0401,    26.45,   25.92,   26.27,   24.93
10,   0.822,  0.936,  0.839,  0.841,   0.645,  0.734,  0.658,  0.660,,   0.0460,  0.0523,  0.0469,  0.0470,    21.76,   19.11,   21.30,   21.27
11,   0.868,  1.010,  0.855,  1.039,   0.681,  0.792,  0.670,  0.815,,   0.0567,  0.0660,  0.0559,  0.0680,    17.63,   15.15,   17.90,   14.71
12,   0.935,  1.014,  0.944,  1.017,   0.733,  0.795,  0.741,  0.798,,   0.0736,  0.0799,  0.0744,  0.0801,    13.58,   12.52,   13.45,   12.48
13,   0.911,  0.990,  0.908,  0.911,   0.715,  0.777,  0.712,  0.715,,   0.0875,  0.0951,  0.0871,  0.0875,    11.43,   10.52,   11.48,   11.43
14,   0.925,  0.957,  0.932,  0.974,   0.726,  0.751,  0.731,  0.764,,   0.1048,  0.1085,  0.1056,  0.1104,     9.54,    9.22,    9.47,    9.06
15,   0.989,  1.015,  0.998,  1.009,   0.775,  0.796,  0.783,  0.792,,   0.1268,  0.1301,  0.1280,  0.1294,     7.89,    7.68,    7.81,    7.73
16,   1.041,  1.089,  1.043,  1.083,   0.817,  0.855,  0.818,  0.849,,   0.1535,  0.1606,  0.1538,  0.1597,     6.51,    6.22,    6.50,    6.26
17,   1.036,  1.069,  1.039,  1.065,   0.813,  0.839,  0.815,  0.835,,   0.1979,  0.2041,  0.1985,  0.2033,     5.05,    4.90,    5.04,    4.92
18,   1.052,  1.072,  1.062,  1.162,   0.825,  0.841,  0.833,  0.911,,   0.2957,  0.3014,  0.2984,  0.3265,     3.38,    3.32,    3.35,    3.06
19,   1.064,  1.084,  1.076,  1.073,   0.835,  0.850,  0.844,  0.842,,   0.4115,  0.4189,  0.4160,  0.4148,     2.43,    2.39,    2.40,    2.41
20,   1.061,  1.067,  1.064,  1.145,   0.832,  0.837,  0.835,  0.898,,   0.4265,  0.4289,  0.4278,  0.4603,     2.34,    2.33,    2.34,    2.17

S/N (signal/noise) and SNR(dB) (20*log10(signal/noise)) for each patch
Zone,Y-S/N,R-S/N,G-S/N,B-S/N,Y-SNR(dB),R-SNR(dB),G-SNR(dB),B-SNR(dB),Lux (patch)
 1, 208.072, 160.773, 211.377, 179.485, 46.364, 44.124, 46.501, 45.081
 2, 242.784, 247.578, 220.813, 242.199, 47.704, 47.874, 46.880, 47.683
 3, 179.894, 175.749, 172.213, 153.987, 45.100, 44.898, 44.721, 43.750
 4, 163.237, 154.733, 160.066, 148.177, 44.256, 43.792, 44.086, 43.416
 5, 132.679, 135.728, 127.141, 126.623, 42.456, 42.653, 42.086, 42.050
 6, 111.204, 107.399, 108.489,  87.560, 40.922, 40.620, 40.708, 38.846
 7,  83.944,  68.391,  77.287,  68.423, 38.480, 36.700, 37.762, 36.704
 8,  69.743,  68.541,  67.730,  68.769, 36.870, 36.719, 36.616, 36.748
 9,  51.308,  52.433,  50.608,  47.446, 34.204, 34.392, 34.084, 33.524
10,  40.935,  37.472,  39.748,  39.041, 32.242, 31.474, 31.986, 31.830
11,  32.607,  29.035,  32.930,  26.875, 30.266, 29.259, 30.352, 28.587
12,  24.781,  23.738,  24.289,  22.693, 27.883, 27.509, 27.708, 27.118
13,  21.817,  21.094,  21.562,  21.988, 26.776, 26.483, 26.674, 26.844
14,  18.185,  18.047,  17.838,  17.285, 25.194, 25.128, 25.027, 24.754
15,  14.455,  14.724,  14.143,  14.556, 23.200, 23.361, 23.011, 23.261
16,  11.161,  11.029,  11.056,  10.880, 20.954, 20.851, 20.872, 20.732
17,   9.023,   9.209,   8.745,   8.928, 19.107, 19.284, 18.835, 19.016
18,   7.734,   7.677,   7.599,   7.422, 17.769, 17.704, 17.615, 17.410
19,   6.328,   6.552,   6.114,   6.371, 16.026, 16.327, 15.727, 16.084
20,   6.284,   6.322,   6.288,   5.690, 15.965, 16.017, 15.971, 15.102

,R,G,B,Y,Notes
SNR_BW (dB; RGBY), 42.8, 43.2, 43.3, 43.3,White-Black SNR (W-B density difference = 1.5), 20*log10((W-B)/(mid level noise))
SNR Dnom=0.7, 40.6, 40.7, 38.8, 40.9,Patch,6

Dynamic Range in f-stops (EV): total and for quality levels corresponding to SNR = 1/f-stop noise
Noise max f-stops,Quality,DR (f-stops)
,Total (slope-based),6.25
,Distinct steps,6.31
0.25,M-H,5.49
0.1,High,4.23

Gamma, 0.665,1/1.5
Exposure error (f-stops),-0.30
Density step, 0.1
Image WxH pixels,4000,3000
Crop WxH pixels,2895,296
Region W H Area pixels,    29,   108,    3132
Avg. noise (zones 2-15) RGBY %,  0.79,  0.74,  0.78,  0.73
Detected zones<0.98,20, good contrast
Detected_Patches_Skype_Dyn_Rng,18
Skype Dynamic Range linear,17, (Skype spec 5.0)
Skype Dynamic Range log,19, (better)

Exif data























