Imatest,5.0.5, , Stepchart
Title,900.JPG
Run date,06-Jan-2022 15:07:34,,Build 2017-11-03
File name,900.JPG

Zones,20

Pixel offset,0

Log exposure and analysis levels (Luminance (Y) channel for color images)
Zone,Pixel,Pixel/255,Log(exp),Log(px/255),Width px,Height px,Pixels total,Lux (patch),
 1,  228.6, 0.8963, -0.0500, -0.0475,28,93,2604
 2,  212.8, 0.8346, -0.1500, -0.0785,28,93,2604
 3,  193.1, 0.7574, -0.2500, -0.1207,28,93,2604
 4,  174.6, 0.6849, -0.3500, -0.1644,28,93,2604
 5,  152.1, 0.5964, -0.4500, -0.2244,28,93,2604
 6,  131.0, 0.5136, -0.5500, -0.2894,28,93,2604
 7,  110.1, 0.4317, -0.6500, -0.3648,28,93,2604
 8,   93.9, 0.3682, -0.7500, -0.4339,28,93,2604
 9,   76.4, 0.2997, -0.8500, -0.5233,28,93,2604
10,   63.4, 0.2485, -0.9500, -0.6047,28,93,2604
11,   51.7, 0.2026, -1.0500, -0.6935,28,93,2604
12,   42.1, 0.1653, -1.1500, -0.7818,28,93,2604
13,   35.4, 0.1390, -1.2500, -0.8570,28,93,2604
14,   29.8, 0.1168, -1.3500, -0.9327,28,93,2604
15,   24.5, 0.0960, -1.4500, -1.0178,28,93,2604
16,   19.3, 0.0756, -1.5500, -1.1217,28,93,2604
17,   15.6, 0.0613, -1.6500, -1.2123,28,93,2604
18,   12.8, 0.0502, -1.7500, -1.2993,28,93,2604
19,    9.8, 0.0384, -1.8500, -1.4152,28,93,2604
20,    8.7, 0.0342, -1.9500, -1.4662,27,93,2511

'Densities' are -log10(normalized pixel levels) for Y R G and B channels; RGBY means and medians are in pixels (max 255).
Zone,(-)Log(exp),Y-density,R-density,G-density,B-density,Y-mean, R-mean, G-mean, B-mean, Y-median, R-median, G-med1an, B-median
 1,  0.0500,  0.0475,  0.0406,  0.0487,  0.0527, 228.7, 232.3, 227.9, 225.8, 228.8, 232.0, 228.0, 226.0
 2,  0.1500,  0.0785,  0.0657,  0.0817,  0.0880, 212.7, 219.2, 211.3, 208.3, 212.5, 219.0, 211.0, 208.0
 3,  0.2500,  0.1207,  0.1045,  0.1248,  0.1291, 193.1, 200.5, 191.3, 189.4, 193.1, 200.0, 191.0, 189.0
 4,  0.3500,  0.1644,  0.1461,  0.1686,  0.1734, 174.8, 182.2, 173.0, 171.0, 175.0, 182.0, 173.0, 171.0
 5,  0.4500,  0.2244,  0.2049,  0.2292,  0.2340, 152.2, 159.1, 150.4, 148.8, 152.1, 159.0, 150.0, 149.0
 6,  0.5500,  0.2894,  0.2715,  0.2930,  0.3008, 131.1, 136.5, 129.9, 127.6, 131.0, 136.0, 130.0, 127.0
 7,  0.6500,  0.3648,  0.3483,  0.3677,  0.3795, 110.2, 114.4, 109.4, 106.4, 109.8, 114.0, 109.0, 106.0
 8,  0.7500,  0.4339,  0.4190,  0.4374,  0.4420,  93.9,  97.2,  93.1,  92.2,  93.8,  97.0,  93.0,  92.0
 9,  0.8500,  0.5233,  0.5052,  0.5276,  0.5257,  76.5,  79.7,  75.7,  76.0,  76.8,  80.0,  76.0,  76.0
10,  0.9500,  0.6047,  0.5972,  0.6045,  0.6170,  63.5,  64.5,  63.4,  61.6,  63.1,  64.0,  63.0,  62.0
11,  1.0500,  0.6935,  0.6793,  0.6970,  0.6876,  51.8,  53.4,  51.2,  52.4,  51.5,  53.0,  51.0,  52.0
12,  1.1500,  0.7818,  0.7686,  0.7864,  0.7774,  42.1,  43.4,  41.7,  42.6,  42.1,  43.0,  42.0,  43.0
13,  1.2500,  0.8570,  0.8429,  0.8627,  0.8511,  35.4,  36.6,  35.0,  35.9,  35.5,  37.0,  35.0,  36.0
14,  1.3500,  0.9327,  0.9173,  0.9389,  0.9299,  29.7,  30.9,  29.4,  30.0,  29.5,  31.0,  29.0,  30.0
15,  1.4500,  1.0178,  0.9981,  1.0255,  1.0108,  24.4,  25.6,  24.0,  24.9,  24.5,  26.0,  24.0,  25.0
16,  1.5500,  1.1217,  1.0940,  1.1309,  1.1121,  19.3,  20.5,  18.9,  19.7,  19.5,  20.0,  19.0,  20.0
17,  1.6500,  1.2123,  1.1824,  1.2229,  1.2022,  15.6,  16.8,  15.3,  16.0,  15.5,  17.0,  15.0,  16.0
18,  1.7500,  1.2993,  1.2556,  1.3158,  1.2847,  12.8,  14.2,  12.3,  13.2,  12.5,  14.0,  12.0,  13.0
19,  1.8500,  1.4152,  1.3690,  1.4342,  1.3946,   9.8,  10.9,   9.4,  10.3,   9.5,  11.0,   9.0,  10.0
20,  1.9500,  1.4662,  1.3987,  1.4907,  1.4436,   8.7,  10.2,   8.2,   9.2,   8.5,  10.0,   8.0,   9.0

Zone,(-)Log(exp),Y-slope,R-slope,G-slope,B-slope
 1,  0.050,  0.310,  0.252,  0.329,  0.352
 2,  0.150,  0.366,  0.319,  0.380,  0.382
 3,  0.250,  0.429,  0.402,  0.435,  0.427
 4,  0.350,  0.519,  0.502,  0.522,  0.525
 5,  0.450,  0.625,  0.627,  0.622,  0.637
 6,  0.550,  0.702,  0.717,  0.693,  0.727
 7,  0.650,  0.722,  0.737,  0.722,  0.706
 8,  0.750,  0.792,  0.785,  0.799,  0.731
 9,  0.850,  0.854,  0.891,  0.835,  0.875
10,  0.950,  0.851,  0.870,  0.847,  0.809
11,  1.050,  0.885,  0.857,  0.910,  0.802
12,  1.150,  0.818,  0.818,  0.829,  0.818
13,  1.250,  0.755,  0.743,  0.763,  0.762
14,  1.350,  0.804,  0.776,  0.814,  0.798
15,  1.450,  0.945,  0.884,  0.960,  0.911
16,  1.550,  0.972,  0.922,  0.987,  0.957
17,  1.650,  0.888,  0.808,  0.924,  0.863
18,  1.750,  1.015,  0.933,  1.057,  0.962
19,  1.850,  0.834,  0.715,  0.874,  0.795

Noise (normalized to 1.5 density range and maximum) and f-stop noise and SNR (scene-referenced). This table changed in Imatest 3.9: added line and fields.
,Noise norml to 1.5 density range (B-E);,,,,Noise normalized to maximum (F-I);,,,,,f-stop noise (scene-referenced) (K-N);,,,,f-stop Signal/Noise (scene-ref) (O-R)
Zone,Y-noise,R-noise,G-noise,B-noise,Y-noise,R-noise,G-noise,B-noise,,Y-fstopN,R-fstopN,G-fstopN,B-fstopN,Y-fst_S/N,R-fst_S/N,G-fst_S/N,B-fst_S/N
 1,   0.608,  0.641,  0.604,  0.774,   0.499,  0.526,  0.496,  0.635,,   0.0191,  0.0202,  0.0190,  0.0243,    52.33,   49.59,   52.66,   41.10
 2,   0.457,  0.472,  0.471,  0.454,   0.375,  0.387,  0.386,  0.373,,   0.0165,  0.0170,  0.0170,  0.0164,    60.73,   58.88,   58.99,   61.15
 3,   0.603,  0.599,  0.625,  0.603,   0.495,  0.492,  0.513,  0.495,,   0.0248,  0.0246,  0.0257,  0.0248,    40.34,   40.63,   38.92,   40.36
 4,   0.715,  0.750,  0.741,  0.732,   0.587,  0.616,  0.608,  0.601,,   0.0265,  0.0278,  0.0274,  0.0271,    37.78,   36.02,   36.46,   36.93
 5,   0.625,  0.621,  0.641,  0.616,   0.513,  0.510,  0.526,  0.506,,   0.0209,  0.0208,  0.0214,  0.0206,    47.86,   48.14,   46.68,   48.54
 6,   0.735,  0.815,  0.790,  0.817,   0.604,  0.669,  0.648,  0.671,,   0.0253,  0.0280,  0.0272,  0.0281,    39.52,   35.67,   36.80,   35.55
 7,   0.783,  0.787,  0.787,  0.793,   0.643,  0.646,  0.646,  0.651,,   0.0291,  0.0292,  0.0292,  0.0295,    34.37,   34.19,   34.21,   33.95
 8,   0.772,  0.771,  0.776,  0.771,   0.634,  0.633,  0.637,  0.632,,   0.0319,  0.0319,  0.0320,  0.0318,    31.35,   31.39,   31.22,   31.43
 9,   0.913,  0.915,  0.915,  0.898,   0.749,  0.751,  0.751,  0.737,,   0.0428,  0.0429,  0.0429,  0.0421,    23.37,   23.30,   23.30,   23.74
10,   0.934,  0.930,  0.940,  0.958,   0.767,  0.763,  0.771,  0.786,,   0.0513,  0.0510,  0.0516,  0.0526,    19.50,   19.60,   19.39,   19.03
11,   1.018,  1.059,  1.024,  1.050,   0.836,  0.869,  0.840,  0.862,,   0.0677,  0.0704,  0.0681,  0.0699,    14.76,   14.20,   14.68,   14.31
12,   0.979,  0.977,  0.993,  1.016,   0.804,  0.802,  0.815,  0.834,,   0.0812,  0.0810,  0.0823,  0.0842,    12.32,   12.35,   12.15,   11.88
13,   1.008,  1.027,  1.016,  1.110,   0.828,  0.843,  0.834,  0.911,,   0.1034,  0.1053,  0.1042,  0.1139,     9.67,    9.50,    9.60,    8.78
14,   1.010,  1.024,  1.025,  1.027,   0.829,  0.840,  0.841,  0.843,,   0.1225,  0.1242,  0.1243,  0.1245,     8.16,    8.05,    8.05,    8.03
15,   0.990,  1.004,  1.003,  1.005,   0.813,  0.824,  0.823,  0.825,,   0.1373,  0.1392,  0.1391,  0.1395,     7.28,    7.18,    7.19,    7.17
16,   1.201,  1.230,  1.205,  1.197,   0.986,  1.009,  0.989,  0.983,,   0.1944,  0.1990,  0.1951,  0.1938,     5.14,    5.02,    5.13,    5.16
17,   1.004,  1.031,  1.014,  1.004,   0.824,  0.847,  0.832,  0.824,,   0.2088,  0.2146,  0.2109,  0.2087,     4.79,    4.66,    4.74,    4.79
18,   1.020,  1.031,  1.024,  1.020,   0.837,  0.846,  0.840,  0.837,,   0.2825,  0.2856,  0.2837,  0.2825,     3.54,    3.50,    3.53,    3.54
19,   1.019,  1.050,  1.021,  1.054,   0.837,  0.862,  0.838,  0.865,,   0.3084,  0.3176,  0.3088,  0.3189,     3.24,    3.15,    3.24,    3.14
20,   1.010,  1.023,  1.011,  1.012,   0.829,  0.839,  0.830,  0.831,,   0.2869,  0.2907,  0.2873,  0.2877,     3.49,    3.44,    3.48,    3.48

S/N (signal/noise) and SNR(dB) (20*log10(signal/noise)) for each patch
Zone,Y-S/N,R-S/N,G-S/N,B-S/N,Y-SNR(dB),R-SNR(dB),G-SNR(dB),B-SNR(dB),Lux (patch)
 1, 179.681, 173.043, 180.321, 139.433, 45.090, 44.763, 45.121, 42.887
 2, 222.344, 222.011, 214.390, 219.073, 46.941, 46.927, 46.624, 46.812
 3, 152.918, 159.879, 146.166, 150.063, 43.689, 44.076, 43.297, 43.525
 4, 116.663, 116.010, 111.483, 111.673, 41.339, 41.290, 40.944, 40.959
 5, 116.278, 122.333, 112.176, 115.356, 41.310, 41.751, 40.998, 41.241
 6,  85.090,  80.048,  78.585,  74.565, 38.598, 38.067, 37.907, 37.451
 7,  67.151,  69.395,  66.395,  64.118, 36.541, 36.827, 36.443, 36.140
 8,  58.084,  60.191,  57.371,  57.144, 35.281, 35.591, 35.174, 35.139
 9,  40.019,  41.586,  39.499,  40.426, 32.045, 32.379, 31.932, 32.133
10,  32.405,  33.136,  32.230,  30.731, 30.212, 30.406, 30.165, 29.752
11,  24.237,  24.087,  23.903,  23.815, 27.690, 27.636, 27.569, 27.537
12,  20.563,  21.249,  20.066,  20.020, 26.262, 26.547, 26.049, 26.029
13,  16.798,  17.036,  16.443,  15.461, 24.505, 24.627, 24.320, 23.784
14,  14.081,  14.399,  13.686,  13.949, 22.973, 23.166, 22.726, 22.891
15,  11.811,  12.194,  11.456,  11.821, 21.446, 21.723, 21.181, 21.453
16,   7.665,   7.981,   7.478,   7.862, 17.690, 18.041, 17.476, 17.910
17,   7.444,   7.761,   7.193,   7.622, 17.436, 17.798, 17.138, 17.642
18,   5.998,   6.561,   5.752,   6.205, 15.559, 16.340, 15.196, 15.854
19,   4.595,   4.963,   4.392,   4.660, 13.245, 13.914, 12.854, 13.368
20,   4.125,   4.757,   3.894,   4.333, 12.308, 13.546, 11.808, 12.737

,R,G,B,Y,Notes
SNR_BW (dB; RGBY), 42.3, 42.2, 42.3, 42.2,White-Black SNR (W-B density difference = 1.5), 20*log10((W-B)/(mid level noise))
SNR Dnom=0.7, 38.1, 37.9, 37.5, 38.6,Patch,6

Dynamic Range in f-stops (EV): total and for quality levels corresponding to SNR = 1/f-stop noise
Noise max f-stops,Quality,DR (f-stops)
,Total (slope-based),6.31
,Distinct steps,6.31
0.25,M-H,5.5
0.1,High,3.94

Gamma, 0.701,1/1.43
Exposure error (f-stops),-0.31
Density step, 0.1
Image WxH pixels,4000,3000
Crop WxH pixels,2875,259
Region W H Area pixels,    28,    93,    2604
Avg. noise (zones 2-15) RGBY %,  0.84,  0.84,  0.85,  0.82
Detected zones<0.98,20, good contrast
Detected_Patches_Skype_Dyn_Rng,18
Skype Dynamic Range linear,16, (Skype spec 5.0)
Skype Dynamic Range log,20, (better)

Exif data























