Imatest,5.0.5, , Stepchart
Title,600.JPG
Run date,06-Jan-2022 15:07:34,,Build 2017-11-03
File name,600.JPG

Zones,20

Pixel offset,0

Log exposure and analysis levels (Luminance (Y) channel for color images)
Zone,Pixel,Pixel/255,Log(exp),Log(px/255),Width px,Height px,Pixels total,Lux (patch),
 1,  229.5, 0.9001, -0.0500, -0.0457,28,93,2604
 2,  213.5, 0.8374, -0.1500, -0.0771,28,93,2604
 3,  194.5, 0.7629, -0.2500, -0.1175,28,93,2604
 4,  176.3, 0.6916, -0.3500, -0.1602,28,93,2604
 5,  153.3, 0.6012, -0.4500, -0.2210,28,93,2604
 6,  132.5, 0.5197, -0.5500, -0.2842,28,93,2604
 7,  111.1, 0.4356, -0.6500, -0.3609,28,93,2604
 8,   95.4, 0.3739, -0.7500, -0.4272,28,93,2604
 9,   78.4, 0.3073, -0.8500, -0.5124,28,93,2604
10,   65.3, 0.2562, -0.9500, -0.5915,28,93,2604
11,   54.0, 0.2117, -1.0500, -0.6744,28,93,2604
12,   43.8, 0.1716, -1.1500, -0.7655,28,93,2604
13,   36.9, 0.1447, -1.2500, -0.8396,28,93,2604
14,   31.5, 0.1234, -1.3500, -0.9086,28,93,2604
15,   26.3, 0.1030, -1.4500, -0.9873,28,93,2604
16,   20.7, 0.0811, -1.5500, -1.0912,28,93,2604
17,   16.8, 0.0657, -1.6500, -1.1824,28,93,2604
18,   13.6, 0.0532, -1.7500, -1.2740,28,93,2604
19,   11.2, 0.0439, -1.8500, -1.3578,28,93,2604
20,   10.4, 0.0406, -1.9500, -1.3911,27,93,2511

'Densities' are -log10(normalized pixel levels) for Y R G and B channels; RGBY means and medians are in pixels (max 255).
Zone,(-)Log(exp),Y-density,R-density,G-density,B-density,Y-mean, R-mean, G-mean, B-mean, Y-median, R-median, G-med1an, B-median
 1,  0.0500,  0.0457,  0.0392,  0.0470,  0.0495, 229.6, 233.0, 228.8, 227.5, 229.8, 233.0, 229.0, 228.0
 2,  0.1500,  0.0771,  0.0649,  0.0802,  0.0855, 213.4, 219.6, 212.0, 209.4, 213.6, 220.0, 212.0, 209.0
 3,  0.2500,  0.1175,  0.1037,  0.1207,  0.1255, 194.6, 200.8, 193.1, 191.0, 194.6, 201.0, 193.0, 191.0
 4,  0.3500,  0.1602,  0.1436,  0.1640,  0.1689, 176.4, 183.2, 174.8, 172.9, 176.6, 183.0, 175.0, 173.0
 5,  0.4500,  0.2210,  0.2017,  0.2261,  0.2262, 153.4, 160.3, 151.5, 151.5, 153.2, 160.0, 151.0, 152.0
 6,  0.5500,  0.2842,  0.2689,  0.2878,  0.2892, 132.7, 137.3, 131.4, 131.0, 132.3, 137.0, 131.0, 131.0
 7,  0.6500,  0.3609,  0.3438,  0.3650,  0.3675, 111.2, 115.5, 110.0, 109.4, 111.3, 116.0, 110.0, 109.0
 8,  0.7500,  0.4272,  0.4154,  0.4299,  0.4339,  95.4,  98.0,  94.8,  93.9,  95.8,  98.0,  95.0,  94.0
 9,  0.8500,  0.5124,  0.5038,  0.5141,  0.5113,  78.5,  79.9,  78.1,  78.6,  78.5,  80.0,  78.0,  79.0
10,  0.9500,  0.5915,  0.5791,  0.5935,  0.5960,  65.5,  67.2,  65.0,  64.6,  65.5,  67.0,  65.0,  65.0
11,  1.0500,  0.6744,  0.6657,  0.6763,  0.6722,  54.1,  55.1,  53.7,  54.2,  54.1,  55.0,  54.0,  54.0
12,  1.1500,  0.7655,  0.7534,  0.7689,  0.7641,  43.8,  45.0,  43.4,  43.9,  43.5,  45.0,  43.0,  44.0
13,  1.2500,  0.8396,  0.8279,  0.8446,  0.8291,  36.9,  37.9,  36.5,  37.8,  36.6,  38.0,  36.0,  38.0
14,  1.3500,  0.9086,  0.8935,  0.9155,  0.9097,  31.3,  32.6,  31.0,  31.4,  31.5,  33.0,  31.0,  31.0
15,  1.4500,  0.9873,  0.9810,  0.9903,  0.9767,  26.3,  26.6,  26.1,  26.9,  26.1,  27.0,  26.0,  27.0
16,  1.5500,  1.0912,  1.0693,  1.0984,  1.0877,  20.7,  21.7,  20.3,  20.8,  20.5,  22.0,  20.0,  21.0
17,  1.6500,  1.1824,  1.1619,  1.1945,  1.1465,  16.7,  17.6,  16.3,  18.2,  16.6,  18.0,  16.0,  18.0
18,  1.7500,  1.2740,  1.2496,  1.2865,  1.2462,  13.5,  14.4,  13.2,  14.5,  13.5,  14.0,  13.0,  14.0
19,  1.8500,  1.3578,  1.3548,  1.3575,  1.3494,  11.2,  11.3,  11.2,  11.4,  11.0,  11.0,  11.0,  11.0
20,  1.9500,  1.3911,  1.3625,  1.3988,  1.3970,  10.4,  11.1,  10.2,  10.2,  10.5,  11.0,  10.0,  10.0

Zone,(-)Log(exp),Y-slope,R-slope,G-slope,B-slope
 1,  0.050,  0.314,  0.257,  0.332,  0.360
 2,  0.150,  0.359,  0.323,  0.368,  0.380
 3,  0.250,  0.415,  0.394,  0.419,  0.417
 4,  0.350,  0.517,  0.490,  0.527,  0.503
 5,  0.450,  0.620,  0.626,  0.619,  0.602
 6,  0.550,  0.700,  0.711,  0.695,  0.707
 7,  0.650,  0.715,  0.733,  0.710,  0.723
 8,  0.750,  0.757,  0.800,  0.745,  0.719
 9,  0.850,  0.821,  0.818,  0.818,  0.811
10,  0.950,  0.810,  0.809,  0.811,  0.804
11,  1.050,  0.870,  0.872,  0.877,  0.841
12,  1.150,  0.826,  0.811,  0.842,  0.785
13,  1.250,  0.715,  0.700,  0.733,  0.728
14,  1.350,  0.739,  0.766,  0.728,  0.738
15,  1.450,  0.913,  0.879,  0.914,  0.890
16,  1.550,  0.975,  0.904,  1.021,  0.849
17,  1.650,  0.914,  0.901,  0.941,  0.792
18,  1.750,  0.877,  0.964,  0.815,  1.015
19,  1.850,  0.585,  0.564,  0.562,  0.754

Noise (normalized to 1.5 density range and maximum) and f-stop noise and SNR (scene-referenced). This table changed in Imatest 3.9: added line and fields.
,Noise norml to 1.5 density range (B-E);,,,,Noise normalized to maximum (F-I);,,,,,f-stop noise (scene-referenced) (K-N);,,,,f-stop Signal/Noise (scene-ref) (O-R)
Zone,Y-noise,R-noise,G-noise,B-noise,Y-noise,R-noise,G-noise,B-noise,,Y-fstopN,R-fstopN,G-fstopN,B-fstopN,Y-fst_S/N,R-fst_S/N,G-fst_S/N,B-fst_S/N
 1,   0.412,  0.433,  0.433,  0.496,   0.338,  0.355,  0.354,  0.406,,   0.0130,  0.0137,  0.0137,  0.0157,    76.75,   73.06,   73.19,   63.86
 2,   0.297,  0.440,  0.355,  0.356,   0.243,  0.361,  0.290,  0.291,,   0.0108,  0.0160,  0.0129,  0.0129,    92.90,   62.66,   77.81,   77.55
 3,   0.326,  0.438,  0.379,  0.325,   0.267,  0.359,  0.311,  0.266,,   0.0135,  0.0181,  0.0157,  0.0134,    74.24,   55.13,   63.69,   74.44
 4,   0.381,  0.386,  0.413,  0.405,   0.312,  0.316,  0.339,  0.332,,   0.0141,  0.0143,  0.0153,  0.0150,    70.86,   69.90,   65.28,   66.61
 5,   0.439,  0.462,  0.483,  0.557,   0.360,  0.379,  0.396,  0.456,,   0.0146,  0.0154,  0.0161,  0.0185,    68.34,   64.93,   62.11,   53.94
 6,   0.507,  0.494,  0.527,  0.572,   0.416,  0.405,  0.432,  0.468,,   0.0174,  0.0169,  0.0181,  0.0196,    57.50,   59.07,   55.34,   51.03
 7,   0.576,  0.617,  0.600,  0.661,   0.471,  0.505,  0.492,  0.541,,   0.0214,  0.0230,  0.0223,  0.0246,    46.67,   43.52,   44.75,   40.65
 8,   0.646,  0.735,  0.670,  0.704,   0.529,  0.602,  0.548,  0.576,,   0.0270,  0.0307,  0.0280,  0.0294,    37.09,   32.60,   35.77,   34.05
 9,   0.706,  0.713,  0.717,  0.785,   0.578,  0.584,  0.587,  0.643,,   0.0336,  0.0339,  0.0341,  0.0373,    29.80,   29.52,   29.35,   26.81
10,   0.769,  0.797,  0.784,  0.907,   0.630,  0.652,  0.642,  0.743,,   0.0424,  0.0439,  0.0433,  0.0500,    23.59,   22.76,   23.12,   19.99
11,   0.810,  0.840,  0.829,  0.896,   0.664,  0.688,  0.679,  0.733,,   0.0533,  0.0553,  0.0545,  0.0589,    18.76,   18.10,   18.34,   16.98
12,   0.847,  0.853,  0.865,  0.865,   0.694,  0.699,  0.708,  0.708,,   0.0689,  0.0693,  0.0703,  0.0703,    14.52,   14.43,   14.23,   14.23
13,   0.856,  0.871,  0.874,  0.896,   0.701,  0.714,  0.716,  0.734,,   0.0866,  0.0881,  0.0884,  0.0907,    11.55,   11.34,   11.31,   11.03
14,   0.895,  0.914,  0.912,  0.935,   0.733,  0.748,  0.747,  0.765,,   0.1078,  0.1099,  0.1097,  0.1125,     9.28,    9.10,    9.11,    8.89
15,   0.939,  0.945,  0.946,  1.016,   0.769,  0.774,  0.774,  0.832,,   0.1271,  0.1279,  0.1279,  0.1374,     7.87,    7.82,    7.82,    7.28
16,   1.161,  1.160,  1.181,  1.167,   0.951,  0.950,  0.968,  0.956,,   0.1791,  0.1790,  0.1823,  0.1800,     5.58,    5.59,    5.49,    5.55
17,   0.986,  1.002,  1.009,  1.038,   0.807,  0.821,  0.826,  0.850,,   0.1955,  0.1988,  0.2001,  0.2059,     5.12,    5.03,    5.00,    4.86
18,   0.986,  1.003,  0.999,  1.052,   0.807,  0.822,  0.818,  0.862,,   0.2765,  0.2815,  0.2802,  0.2952,     3.62,    3.55,    3.57,    3.39
19,   1.013,  1.010,  1.018,  1.050,   0.830,  0.827,  0.834,  0.860,,   0.3486,  0.3473,  0.3502,  0.3613,     2.87,    2.88,    2.86,    2.77
20,   1.043,  1.059,  1.057,  1.073,   0.854,  0.867,  0.866,  0.879,,   0.3515,  0.3567,  0.3561,  0.3616,     2.85,    2.80,    2.81,    2.77

S/N (signal/noise) and SNR(dB) (20*log10(signal/noise)) for each patch
Zone,Y-S/N,R-S/N,G-S/N,B-S/N,Y-SNR(dB),R-SNR(dB),G-SNR(dB),B-SNR(dB),Lux (patch)
 1, 266.436, 257.470, 253.332, 219.800, 48.512, 48.215, 48.074, 46.841
 2, 344.177, 238.783, 286.251, 281.767, 50.736, 47.560, 49.135, 48.998
 3, 286.154, 219.345, 243.708, 281.646, 49.132, 46.823, 47.737, 48.994
 4, 221.733, 227.188, 202.459, 204.300, 46.917, 47.128, 46.127, 46.205
 5, 167.069, 165.943, 150.082, 130.301, 44.458, 44.399, 43.527, 42.299
 6, 125.066, 133.100, 119.367, 109.731, 41.943, 42.484, 41.538, 40.807
 7,  92.405,  89.640,  87.766,  79.269, 39.314, 39.050, 38.866, 37.982
 8,  70.694,  63.849,  67.755,  63.908, 36.988, 36.103, 36.619, 36.111
 9,  53.148,  53.695,  52.133,  47.930, 34.510, 34.599, 34.342, 33.612
10,  40.682,  40.398,  39.690,  34.120, 32.188, 32.127, 31.974, 30.660
11,  31.890,  31.390,  31.045,  29.002, 30.073, 29.936, 29.840, 29.249
12,  24.723,  25.257,  24.039,  24.300, 27.862, 28.047, 27.618, 27.712
13,  20.641,  20.829,  19.986,  20.188, 26.295, 26.373, 26.015, 26.102
14,  16.830,  17.081,  16.265,  16.084, 24.522, 24.651, 24.225, 24.128
15,  13.384,  13.492,  13.206,  12.686, 22.532, 22.601, 22.415, 22.067
16,   8.526,   8.970,   8.240,   8.549, 18.615, 19.056, 18.318, 18.639
17,   8.140,   8.390,   7.733,   8.396, 18.213, 18.475, 17.767, 18.482
18,   6.591,   6.849,   6.321,   6.582, 16.378, 16.713, 16.016, 16.367
19,   5.286,   5.343,   5.266,   5.199, 14.462, 14.556, 14.430, 14.319
20,   4.757,   5.006,   4.612,   4.562, 13.546, 13.991, 13.278, 13.183

,R,G,B,Y,Notes
SNR_BW (dB; RGBY), 42.7, 43.5, 43.1, 43.8,White-Black SNR (W-B density difference = 1.5), 20*log10((W-B)/(mid level noise))
SNR Dnom=0.7, 42.5, 41.5, 40.8, 41.9,Patch,6

Dynamic Range in f-stops (EV): total and for quality levels corresponding to SNR = 1/f-stop noise
Noise max f-stops,Quality,DR (f-stops)
,Total (slope-based),6.31
,Distinct steps,6.31
0.25,M-H,5.54
0.1,High,4.2

Gamma, 0.687,1/1.45
Exposure error (f-stops),-0.28
Density step, 0.1
Image WxH pixels,4000,3000
Crop WxH pixels,2875,259
Region W H Area pixels,    28,    93,    2604
Avg. noise (zones 2-15) RGBY %,  0.68,  0.67,  0.71,  0.64
Detected zones<0.98,20, good contrast
Detected_Patches_Skype_Dyn_Rng,18
Skype Dynamic Range linear,16, (Skype spec 5.0)
Skype Dynamic Range log,20, (better)

Exif data























