Imatest,5.0.5, , Stepchart
Title,5.JPG
Run date,06-Jan-2022 15:05:23,,Build 2017-11-03
File name,5.JPG

Zones,20

Pixel offset,0

Log exposure and analysis levels (Luminance (Y) channel for color images)
Zone,Pixel,Pixel/255,Log(exp),Log(px/255),Width px,Height px,Pixels total,Lux (patch),
 1,  176.9, 0.6936, -0.0500, -0.1589,29,108,3132
 2,  161.6, 0.6337, -0.1500, -0.1981,29,108,3132
 3,  145.6, 0.5710, -0.2500, -0.2433,29,108,3132
 4,  132.1, 0.5179, -0.3500, -0.2858,29,108,3132
 5,  117.1, 0.4594, -0.4500, -0.3378,29,108,3132
 6,  105.1, 0.4123, -0.5500, -0.3848,29,108,3132
 7,   93.1, 0.3652, -0.6500, -0.4374,29,108,3132
 8,   82.1, 0.3219, -0.7500, -0.4923,29,108,3132
 9,   69.4, 0.2723, -0.8500, -0.5650,29,108,3132
10,   59.8, 0.2344, -0.9500, -0.6300,29,108,3132
11,   48.9, 0.1919, -1.0500, -0.7169,29,108,3132
12,   40.0, 0.1571, -1.1500, -0.8039,29,108,3132
13,   31.9, 0.1252, -1.2500, -0.9023,29,108,3132
14,   24.6, 0.0966, -1.3500, -1.0151,29,108,3132
15,   18.2, 0.0714, -1.4500, -1.1464,29,108,3132
16,   14.2, 0.0556, -1.5500, -1.2551,29,108,3132
17,   11.1, 0.0436, -1.6500, -1.3605,29,108,3132
18,    9.1, 0.0359, -1.7500, -1.4454,29,108,3132
19,    7.5, 0.0294, -1.8500, -1.5322,29,108,3132
20,    7.9, 0.0311, -1.9500, -1.5076,28,108,3024

'Densities' are -log10(normalized pixel levels) for Y R G and B channels; RGBY means and medians are in pixels (max 255).
Zone,(-)Log(exp),Y-density,R-density,G-density,B-density,Y-mean, R-mean, G-mean, B-mean, Y-median, R-median, G-med1an, B-median
 1,  0.0500,  0.1589,  0.1567,  0.1596,  0.1554, 177.0, 177.8, 176.6, 178.3, 177.1, 178.0, 177.0, 178.0
 2,  0.1500,  0.1981,  0.1915,  0.1998,  0.2046, 161.5, 164.1, 161.0, 159.2, 161.8, 164.0, 161.0, 159.0
 3,  0.2500,  0.2433,  0.2341,  0.2454,  0.2493, 145.6, 148.8, 144.9, 143.6, 145.8, 149.0, 145.0, 144.0
 4,  0.3500,  0.2858,  0.2771,  0.2874,  0.2827, 132.3, 134.7, 131.6, 133.0, 132.4, 135.0, 132.0, 133.0
 5,  0.4500,  0.3378,  0.3357,  0.3362,  0.3350, 117.6, 117.7, 117.6, 117.9, 117.6, 118.0, 118.0, 118.0
 6,  0.5500,  0.3848,  0.3868,  0.3847,  0.3772, 105.2, 104.7, 105.1, 107.0, 105.1, 105.0, 105.0, 107.0
 7,  0.6500,  0.4374,  0.4283,  0.4379,  0.4391,  93.4,  95.1,  93.0,  92.8,  93.1,  95.0,  93.0,  93.0
 8,  0.7500,  0.4923,  0.4927,  0.4914,  0.4882,  82.2,  82.0,  82.3,  82.9,  82.1,  82.0,  82.0,  83.0
 9,  0.8500,  0.5650,  0.5747,  0.5618,  0.5493,  69.7,  67.9,  69.9,  72.0,  69.9,  68.0,  70.0,  72.0
10,  0.9500,  0.6300,  0.6365,  0.6266,  0.6302,  59.9,  58.9,  60.2,  59.8,  59.9,  59.0,  60.0,  60.0
11,  1.0500,  0.7169,  0.7312,  0.7113,  0.7125,  49.1,  47.3,  49.6,  49.4,  49.2,  48.0,  50.0,  50.0
12,  1.1500,  0.8039,  0.8158,  0.8019,  0.7925,  40.0,  39.0,  40.2,  41.1,  40.1,  39.0,  40.0,  41.0
13,  1.2500,  0.9023,  0.9419,  0.8944,  0.8757,  31.9,  29.2,  32.5,  33.9,  32.2,  29.0,  33.0,  34.0
14,  1.3500,  1.0151,  1.0295,  1.0059,  1.0231,  24.8,  23.8,  25.2,  24.2,  25.0,  24.0,  25.0,  24.0
15,  1.4500,  1.1464,  1.2090,  1.1262,  1.1210,  18.4,  15.8,  19.1,  19.3,  18.2,  16.0,  19.0,  19.0
16,  1.5500,  1.2551,  1.2811,  1.2538,  1.1974,  14.2,  13.3,  14.2,  16.2,  13.9,  13.0,  14.0,  16.0
17,  1.6500,  1.3605,  1.3520,  1.3677,  1.3006,  11.2,  11.3,  10.9,  12.8,  11.1,  11.0,  11.0,  13.0
18,  1.7500,  1.4454,  1.4075,  1.4651,  1.3680,   9.2,  10.0,   8.7,  10.9,   9.0,  10.0,   9.0,  11.0
19,  1.8500,  1.5322,  1.3871,  1.5994,  1.4158,   7.5,  10.5,   6.4,   9.8,   7.4,  10.0,   6.0,  10.0
20,  1.9500,  1.5076,  1.3952,  1.5675,  1.3913,   7.9,  10.3,   6.9,  10.4,   7.6,  10.0,   7.0,  10.0

Zone,(-)Log(exp),Y-slope,R-slope,G-slope,B-slope
 1,  0.050,  0.392,  0.349,  0.402,  0.493
 2,  0.150,  0.422,  0.387,  0.429,  0.470
 3,  0.250,  0.439,  0.428,  0.438,  0.390
 4,  0.350,  0.472,  0.508,  0.454,  0.429
 5,  0.450,  0.495,  0.548,  0.487,  0.473
 6,  0.550,  0.498,  0.463,  0.509,  0.521
 7,  0.650,  0.537,  0.530,  0.533,  0.555
 8,  0.750,  0.638,  0.732,  0.619,  0.551
 9,  0.850,  0.688,  0.719,  0.676,  0.710
10,  0.950,  0.760,  0.783,  0.748,  0.816
11,  1.050,  0.870,  0.897,  0.876,  0.812
12,  1.150,  0.927,  1.053,  0.915,  0.816
13,  1.250,  1.056,  1.068,  1.020,  1.153
14,  1.350,  1.221,  1.336,  1.159,  1.226
15,  1.450,  1.200,  1.258,  1.240,  0.871
16,  1.550,  1.070,  0.715,  1.208,  0.898
17,  1.650,  0.951,  0.632,  1.057,  0.853
18,  1.750,  0.859,  0.176,  1.158,  0.576
19,  1.850,  0.311, -0.061,  0.512,  0.117

Noise (normalized to 1.5 density range and maximum) and f-stop noise and SNR (scene-referenced). This table changed in Imatest 3.9: added line and fields.
,Noise norml to 1.5 density range (B-E);,,,,Noise normalized to maximum (F-I);,,,,,f-stop noise (scene-referenced) (K-N);,,,,f-stop Signal/Noise (scene-ref) (O-R)
Zone,Y-noise,R-noise,G-noise,B-noise,Y-noise,R-noise,G-noise,B-noise,,Y-fstopN,R-fstopN,G-fstopN,B-fstopN,Y-fst_S/N,R-fst_S/N,G-fst_S/N,B-fst_S/N
 1,   1.537,  1.597,  1.547,  1.594,   0.980,  1.019,  0.987,  1.017,,   0.0427,  0.0443,  0.0430,  0.0443,    23.43,   22.55,   23.27,   22.59
 2,   1.443,  1.586,  1.448,  1.544,   0.920,  1.012,  0.924,  0.985,,   0.0472,  0.0519,  0.0474,  0.0506,    21.18,   19.27,   21.10,   19.78
 3,   1.508,  1.505,  1.534,  1.559,   0.962,  0.960,  0.979,  0.995,,   0.0630,  0.0629,  0.0641,  0.0652,    15.86,   15.89,   15.59,   15.34
 4,   1.702,  1.752,  1.718,  1.816,   1.086,  1.118,  1.096,  1.158,,   0.0719,  0.0740,  0.0726,  0.0767,    13.91,   13.52,   13.78,   13.04
 5,   1.969,  1.960,  1.990,  1.997,   1.256,  1.251,  1.269,  1.274,,   0.0804,  0.0800,  0.0812,  0.0815,    12.44,   12.50,   12.32,   12.27
 6,   2.084,  2.163,  2.079,  2.110,   1.330,  1.380,  1.326,  1.346,,   0.0907,  0.0941,  0.0905,  0.0918,    11.03,   10.63,   11.05,   10.89
 7,   2.390,  2.444,  2.407,  2.481,   1.525,  1.559,  1.536,  1.583,,   0.1090,  0.1114,  0.1098,  0.1131,     9.18,    8.97,    9.11,    8.84
 8,   2.291,  2.307,  2.291,  2.387,   1.461,  1.472,  1.462,  1.523,,   0.1079,  0.1086,  0.1079,  0.1124,     9.27,    9.21,    9.27,    8.90
 9,   2.684,  2.734,  2.697,  2.793,   1.712,  1.744,  1.721,  1.782,,   0.1316,  0.1341,  0.1323,  0.1370,     7.60,    7.46,    7.56,    7.30
10,   3.013,  3.053,  3.021,  3.026,   1.922,  1.948,  1.928,  1.930,,   0.1571,  0.1592,  0.1576,  0.1578,     6.36,    6.28,    6.35,    6.34
11,   2.965,  3.034,  2.963,  3.021,   1.892,  1.936,  1.890,  1.928,,   0.1678,  0.1717,  0.1676,  0.1710,     5.96,    5.82,    5.97,    5.85
12,   3.082,  3.118,  3.087,  3.106,   1.966,  1.989,  1.970,  1.982,,   0.1926,  0.1948,  0.1929,  0.1941,     5.19,    5.13,    5.18,    5.15
13,   3.573,  3.639,  3.578,  3.586,   2.280,  2.322,  2.282,  2.288,,   0.2518,  0.2565,  0.2521,  0.2527,     3.97,    3.90,    3.97,    3.96
14,   3.353,  3.366,  3.363,  3.387,   2.139,  2.148,  2.146,  2.161,,   0.2776,  0.2787,  0.2784,  0.2804,     3.60,    3.59,    3.59,    3.57
15,   3.474,  3.561,  3.480,  3.550,   2.216,  2.272,  2.220,  2.265,,   0.3613,  0.3704,  0.3619,  0.3692,     2.77,    2.70,    2.76,    2.71
16,   3.382,  3.386,  3.383,  3.426,   2.157,  2.161,  2.158,  2.186,,   0.4761,  0.4768,  0.4764,  0.4824,     2.10,    2.10,    2.10,    2.07
17,   3.275,  3.270,  3.276,  3.400,   2.090,  2.086,  2.090,  2.169,,   0.6792,  0.6782,  0.6795,  0.7051,     1.47,    1.47,    1.47,    1.42
18,   3.149,  3.216,  3.142,  3.275,   2.009,  2.052,  2.005,  2.090,,   1.0864,  1.1092,  1.0838,  1.1299,     0.92,    0.90,    0.92,    0.89
19,   2.947,  3.112,  2.908,  3.061,   1.880,  1.985,  1.856,  1.953,,   1.8331,  1.9359,  1.8093,  1.9041,     0.55,    0.52,    0.55,    0.53
20,   2.946,  3.034,  2.924,  3.052,   1.879,  1.935,  1.865,  1.947,,   2.3092,  2.3782,  2.2923,  2.3928,     0.43,    0.42,    0.44,    0.42

S/N (signal/noise) and SNR(dB) (20*log10(signal/noise)) for each patch
Zone,Y-S/N,R-S/N,G-S/N,B-S/N,Y-SNR(dB),R-SNR(dB),G-SNR(dB),B-SNR(dB),Lux (patch)
 1,  70.750,  68.447,  70.170,  68.766, 36.995, 36.707, 36.923, 36.747
 2,  68.860,  63.605,  68.328,  63.356, 36.759, 36.070, 36.692, 36.036
 3,  59.344,  60.735,  58.050,  56.614, 35.467, 35.669, 35.276, 35.058
 4,  47.684,  47.264,  47.061,  45.028, 33.567, 33.491, 33.453, 33.070
 5,  36.570,  36.918,  36.327,  36.297, 31.263, 31.345, 31.205, 31.197
 6,  31.002,  29.742,  31.086,  31.168, 29.828, 29.468, 29.851, 29.874
 7,  23.952,  23.921,  23.753,  22.988, 27.587, 27.575, 27.514, 27.230
 8,  22.026,  21.850,  22.066,  21.338, 26.859, 26.789, 26.875, 26.583
 9,  15.901,  15.264,  15.940,  15.839, 24.029, 23.673, 24.050, 23.995
10,  12.197,  11.858,  12.256,  12.140, 21.725, 21.480, 21.767, 21.684
11,  10.145,   9.592,  10.284,  10.058, 20.125, 19.638, 20.243, 20.050
12,   7.987,   7.683,   8.011,   8.138, 18.048, 17.710, 18.074, 18.211
13,   5.494,   4.924,   5.587,   5.820, 14.798, 13.846, 14.943, 15.298
14,   4.515,   4.351,   4.598,   4.388, 13.092, 12.771, 13.251, 12.845
15,   3.221,   2.720,   3.369,   3.342, 10.159,  8.692, 10.549, 10.480
16,   2.576,   2.423,   2.583,   2.904,  8.219,  7.687,  8.241,  9.260
17,   2.087,   2.131,   2.051,   2.307,  6.389,  6.572,  6.241,  7.263
18,   1.785,   1.907,   1.710,   2.051,  5.032,  5.609,  4.658,  6.238
19,   1.562,   2.065,   1.356,   1.966,  3.873,  6.300,  2.643,  5.871
20,   1.654,   2.080,   1.451,   2.086,  4.369,  6.360,  3.235,  6.385

,R,G,B,Y,Notes
SNR_BW (dB; RGBY), 32.7, 32.8, 32.4, 32.8,White-Black SNR (W-B density difference = 1.5), 20*log10((W-B)/(mid level noise))
SNR Dnom=0.7, 29.5, 29.9, 29.9, 29.8,Patch,6

Dynamic Range in f-stops (EV): total and for quality levels corresponding to SNR = 1/f-stop noise
Noise max f-stops,Quality,DR (f-stops)
,Total (slope-based),6.12
,Distinct steps,6.31
1,Low,5.58
0.5,Medium,5.02
0.25,M-H,3.98
0.1,High,1.83

Gamma, 0.581,1/1.72
Exposure error (f-stops),-0.80
Density step, 0.1
Image WxH pixels,4000,3000
Crop WxH pixels,2895,296
Region W H Area pixels,    29,   108,    3132
Avg. noise (zones 2-15) RGBY %,  2.59,  2.55,  2.60,  2.54
Detected zones<0.98,20, good contrast
Detected_Patches_Skype_Dyn_Rng,18
Skype Dynamic Range linear,16, (Skype spec 5.0)
Skype Dynamic Range log,19, (better)

Exif data













































































































































































































































































































Frequency (C/P),Noise power
  0.033,  1.000
  0.067,  0.888
  0.100,  0.786
  0.133,  0.722
  0.167,  0.711
  0.200,  0.628
  0.233,  0.654
  0.267,  0.641
  0.300,  0.661
  0.333,  0.618
  0.367,  0.667
  0.400,  0.582
  0.433,  0.594
  0.467,  0.570
  0.500,  0.570
