Imatest,5.0.5, , Stepchart
Title,2.JPG
Run date,06-Jan-2022 15:05:23,,Build 2017-11-03
File name,2.JPG

Zones,20

Pixel offset,0

Log exposure and analysis levels (Luminance (Y) channel for color images)
Zone,Pixel,Pixel/255,Log(exp),Log(px/255),Width px,Height px,Pixels total,Lux (patch),
 1,  161.8, 0.6344, -0.0500, -0.1976,29,108,3132
 2,  149.9, 0.5880, -0.1500, -0.2307,29,108,3132
 3,  134.6, 0.5279, -0.2500, -0.2775,29,108,3132
 4,  124.1, 0.4866, -0.3500, -0.3128,29,108,3132
 5,  111.0, 0.4351, -0.4500, -0.3614,29,108,3132
 6,   98.1, 0.3846, -0.5500, -0.4149,29,108,3132
 7,   88.3, 0.3464, -0.6500, -0.4604,29,108,3132
 8,   77.2, 0.3027, -0.7500, -0.5189,29,108,3132
 9,   64.1, 0.2512, -0.8500, -0.5999,29,108,3132
10,   53.6, 0.2101, -0.9500, -0.6776,29,108,3132
11,   43.1, 0.1691, -1.0500, -0.7719,29,108,3132
12,   33.0, 0.1292, -1.1500, -0.8886,29,108,3132
13,   24.1, 0.0945, -1.2500, -1.0244,29,108,3132
14,   19.1, 0.0750, -1.3500, -1.1250,29,108,3132
15,   13.3, 0.0520, -1.4500, -1.2839,29,108,3132
16,   10.7, 0.0419, -1.5500, -1.3780,29,108,3132
17,    9.7, 0.0379, -1.6500, -1.4210,29,108,3132
18,    8.7, 0.0339, -1.7500, -1.4695,29,108,3132
19,    8.7, 0.0340, -1.8500, -1.4681,29,108,3132
20,    8.0, 0.0315, -1.9500, -1.5017,28,108,3024

'Densities' are -log10(normalized pixel levels) for Y R G and B channels; RGBY means and medians are in pixels (max 255).
Zone,(-)Log(exp),Y-density,R-density,G-density,B-density,Y-mean, R-mean, G-mean, B-mean, Y-median, R-median, G-med1an, B-median
 1,  0.0500,  0.1976,  0.2054,  0.1923,  0.2162, 162.1, 158.9, 163.8, 155.0, 162.2, 159.0, 164.0, 155.0
 2,  0.1500,  0.2307,  0.2397,  0.2257,  0.2587, 149.8, 146.8, 151.6, 140.6, 149.8, 147.0, 152.0, 141.0
 3,  0.2500,  0.2775,  0.2828,  0.2736,  0.3047, 134.5, 133.0, 135.8, 126.4, 134.7, 133.0, 136.0, 126.0
 4,  0.3500,  0.3128,  0.3108,  0.3106,  0.3371, 124.2, 124.7, 124.7, 117.3, 124.3, 125.0, 125.0, 117.0
 5,  0.4500,  0.3614,  0.3695,  0.3572,  0.3827, 110.9, 108.9, 112.0, 105.7, 111.2, 109.0, 112.0, 106.0
 6,  0.5500,  0.4149,  0.4357,  0.4079,  0.4410,  97.8,  93.5,  99.7,  92.4,  97.9,  94.0, 100.0,  92.0
 7,  0.6500,  0.4604,  0.4650,  0.4522,  0.4898,  88.9,  87.4,  90.0,  82.6,  88.9,  87.0,  90.0,  82.0
 8,  0.7500,  0.5189,  0.5277,  0.5129,  0.5495,  77.3,  75.7,  78.3,  71.9,  77.4,  76.0,  78.0,  72.0
 9,  0.8500,  0.5999,  0.6087,  0.5880,  0.6255,  64.8,  62.8,  65.8,  60.4,  64.9,  63.0,  66.0,  60.0
10,  0.9500,  0.6776,  0.7078,  0.6643,  0.7077,  53.7,  50.0,  55.2,  50.0,  53.6,  50.0,  55.0,  50.0
11,  1.0500,  0.7719,  0.8497,  0.7517,  0.8131,  42.8,  36.0,  45.2,  39.2,  42.7,  36.0,  45.0,  39.0
12,  1.1500,  0.8886,  0.8693,  0.8944,  0.9103,  32.8,  34.5,  32.5,  31.3,  33.0,  35.0,  33.0,  31.0
13,  1.2500,  1.0244,  0.9816,  1.0363,  0.9886,  24.3,  26.6,  23.5,  26.2,  24.3,  26.0,  23.0,  26.0
14,  1.3500,  1.1250,  1.0734,  1.1316,  1.0941,  19.5,  21.5,  18.8,  20.5,  19.5,  21.0,  19.0,  21.0
15,  1.4500,  1.2839,  1.1756,  1.3401,  1.1001,  13.4,  17.0,  11.7,  20.3,  13.0,  17.0,  11.0,  20.0
16,  1.5500,  1.3780,  1.2433,  1.4441,  1.2522,  10.7,  14.6,   9.2,  14.3,   9.8,  14.0,   8.0,  14.0
17,  1.6500,  1.4210,  1.2281,  1.5277,  1.2529,   9.6,  15.1,   7.6,  14.2,   8.0,  14.0,   6.0,  13.0
18,  1.7500,  1.4695,  1.2314,  1.6050,  1.2938,   8.6,  15.0,   6.3,  13.0,   6.7,  14.0,   4.0,  12.0
19,  1.8500,  1.4681,  1.2330,  1.6061,  1.2945,   8.6,  14.9,   6.3,  12.9,   6.9,  14.0,   4.0,  12.0
20,  1.9500,  1.5017,  1.2628,  1.6353,  1.3425,   8.0,  13.9,   5.9,  11.6,   5.7,  12.0,   3.0,  10.0

Zone,(-)Log(exp),Y-slope,R-slope,G-slope,B-slope
 1,  0.050,  0.330,  0.343,  0.335,  0.425
 2,  0.150,  0.399,  0.387,  0.407,  0.443
 3,  0.250,  0.411,  0.355,  0.424,  0.392
 4,  0.350,  0.420,  0.433,  0.418,  0.390
 5,  0.450,  0.511,  0.624,  0.487,  0.520
 6,  0.550,  0.495,  0.478,  0.475,  0.536
 7,  0.650,  0.520,  0.460,  0.525,  0.543
 8,  0.750,  0.698,  0.719,  0.679,  0.679
 9,  0.850,  0.793,  0.900,  0.757,  0.791
10,  0.950,  0.860,  1.205,  0.818,  0.938
11,  1.050,  1.055,  0.807,  1.150,  1.013
12,  1.150,  1.263,  0.659,  1.423,  0.878
13,  1.250,  1.182,  1.021,  1.186,  0.919
14,  1.350,  1.297,  0.970,  1.519,  0.558
15,  1.450,  1.265,  0.850,  1.563,  0.790
16,  1.550,  0.686,  0.263,  0.938,  0.764
17,  1.650,  0.457, -0.060,  0.805,  0.208
18,  1.750,  0.236,  0.025,  0.392,  0.208
19,  1.850,  0.161,  0.157,  0.151,  0.243

Noise (normalized to 1.5 density range and maximum) and f-stop noise and SNR (scene-referenced). This table changed in Imatest 3.9: added line and fields.
,Noise norml to 1.5 density range (B-E);,,,,Noise normalized to maximum (F-I);,,,,,f-stop noise (scene-referenced) (K-N);,,,,f-stop Signal/Noise (scene-ref) (O-R)
Zone,Y-noise,R-noise,G-noise,B-noise,Y-noise,R-noise,G-noise,B-noise,,Y-fstopN,R-fstopN,G-fstopN,B-fstopN,Y-fst_S/N,R-fst_S/N,G-fst_S/N,B-fst_S/N
 1,   2.935,  2.998,  2.970,  2.962,   1.739,  1.776,  1.760,  1.755,,   0.0902,  0.0922,  0.0913,  0.0911,    11.08,   10.85,   10.95,   10.98
 2,   3.400,  3.384,  3.453,  3.358,   2.014,  2.005,  2.046,  1.989,,   0.1224,  0.1218,  0.1243,  0.1209,     8.17,    8.21,    8.05,    8.27
 3,   3.713,  3.788,  3.708,  3.860,   2.200,  2.244,  2.197,  2.287,,   0.1667,  0.1701,  0.1665,  0.1733,     6.00,    5.88,    6.01,    5.77
 4,   3.893,  4.012,  3.892,  4.133,   2.307,  2.377,  2.306,  2.449,,   0.1716,  0.1769,  0.1716,  0.1822,     5.83,    5.65,    5.83,    5.49
 5,   4.446,  4.447,  4.460,  4.465,   2.634,  2.635,  2.643,  2.646,,   0.1848,  0.1848,  0.1854,  0.1856,     5.41,    5.41,    5.39,    5.39
 6,   4.559,  4.692,  4.539,  4.658,   2.701,  2.780,  2.689,  2.760,,   0.1969,  0.2026,  0.1960,  0.2012,     5.08,    4.93,    5.10,    4.97
 7,   4.812,  4.844,  4.825,  4.838,   2.851,  2.870,  2.859,  2.867,,   0.2118,  0.2133,  0.2124,  0.2130,     4.72,    4.69,    4.71,    4.69
 8,   5.695,  5.678,  5.722,  5.716,   3.375,  3.364,  3.390,  3.387,,   0.2500,  0.2493,  0.2512,  0.2509,     4.00,    4.01,    3.98,    3.99
 9,   5.942,  6.002,  5.941,  6.023,   3.521,  3.556,  3.520,  3.569,,   0.2635,  0.2661,  0.2634,  0.2671,     3.80,    3.76,    3.80,    3.74
10,   5.653,  5.656,  5.662,  5.681,   3.349,  3.351,  3.355,  3.366,,   0.2623,  0.2624,  0.2627,  0.2636,     3.81,    3.81,    3.81,    3.79
11,   5.944,  5.958,  5.964,  6.024,   3.522,  3.530,  3.534,  3.569,,   0.2986,  0.2993,  0.2996,  0.3026,     3.35,    3.34,    3.34,    3.30
12,   6.321,  6.388,  6.337,  6.422,   3.745,  3.785,  3.755,  3.805,,   0.3604,  0.3642,  0.3613,  0.3661,     2.77,    2.75,    2.77,    2.73
13,   6.361,  6.403,  6.359,  6.411,   3.769,  3.794,  3.768,  3.799,,   0.4409,  0.4438,  0.4407,  0.4444,     2.27,    2.25,    2.27,    2.25
14,   6.173,  6.282,  6.163,  6.184,   3.658,  3.722,  3.651,  3.664,,   0.5601,  0.5700,  0.5591,  0.5611,     1.79,    1.75,    1.79,    1.78
15,   5.854,  6.041,  5.796,  6.089,   3.469,  3.579,  3.434,  3.608,,   0.7573,  0.7815,  0.7498,  0.7877,     1.32,    1.28,    1.33,    1.27
16,   5.357,  5.625,  5.271,  5.670,   3.174,  3.333,  3.123,  3.359,,   1.1232,  1.1794,  1.1052,  1.1887,     0.89,    0.85,    0.90,    0.84
17,   4.999,  5.460,  4.850,  5.433,   2.962,  3.235,  2.873,  3.219,,   2.0055,  2.1906,  1.9456,  2.1796,     0.50,    0.46,    0.51,    0.46
18,   4.666,  5.261,  4.470,  5.207,   2.765,  3.117,  2.649,  3.085,,   3.6462,  4.1109,  3.4932,  4.0689,     0.27,    0.24,    0.29,    0.25
19,   4.638,  5.188,  4.459,  5.172,   2.748,  3.074,  2.642,  3.064,,   4.3208,  4.8330,  4.1542,  4.8180,     0.23,    0.21,    0.24,    0.21
20,   4.463,  4.983,  4.293,  4.983,   2.644,  2.953,  2.543,  2.952,,   3.7333,  4.1686,  3.5906,  4.1679,     0.27,    0.24,    0.28,    0.24

S/N (signal/noise) and SNR(dB) (20*log10(signal/noise)) for each patch
Zone,Y-S/N,R-S/N,G-S/N,B-S/N,Y-SNR(dB),R-SNR(dB),G-SNR(dB),B-SNR(dB),Lux (patch)
 1,  36.483,  35.076,  36.496,  34.633, 31.242, 30.900, 31.245, 30.790
 2,  29.188,  28.715,  29.068,  27.706, 29.304, 29.162, 29.268, 28.851
 3,  23.994,  23.231,  24.243,  21.678, 27.602, 27.321, 27.692, 26.720
 4,  21.094,  20.563,  21.210,  18.792, 26.483, 26.262, 26.531, 25.480
 5,  16.519,  16.207,  16.626,  15.660, 24.360, 24.194, 24.416, 23.896
 6,  14.239,  13.190,  14.535,  13.126, 23.070, 22.405, 23.248, 22.362
 7,  12.152,  11.942,  12.348,  11.292, 21.693, 21.542, 21.832, 21.056
 8,   8.971,   8.818,   9.054,   8.330, 19.057, 18.907, 19.137, 18.413
 9,   7.135,   6.923,   7.335,   6.637, 17.068, 16.806, 17.308, 16.439
10,   6.273,   5.848,   6.457,   5.822, 15.949, 15.341, 16.201, 15.302
11,   4.801,   4.004,   5.012,   4.309, 13.626, 12.049, 14.000, 12.687
12,   3.451,   3.570,   3.397,   3.231, 10.758, 11.053, 10.622, 10.186
13,   2.508,   2.750,   2.442,   2.703,  7.987,  8.787,  7.754,  8.636
14,   2.050,   2.269,   2.023,   2.197,  6.236,  7.116,  6.119,  6.838
15,   1.499,   1.865,   1.331,   2.201,  3.519,  5.412,  2.482,  6.854
16,   1.319,   1.713,   1.152,   1.666,  2.407,  4.677,  1.227,  4.432
17,   1.281,   1.828,   1.032,   1.735,  2.148,  5.239,  0.278,  4.787
18,   1.227,   1.883,   0.938,   1.648,  1.778,  5.498, -0.560,  4.338
19,   1.238,   1.902,   0.937,   1.656,  1.857,  5.586, -0.561,  4.383
20,   1.191,   1.849,   0.911,   1.540,  1.518,  5.340, -0.813,  3.748

,R,G,B,Y,Notes
SNR_BW (dB; RGBY), 24.9, 24.8, 24.9, 24.9,White-Black SNR (W-B density difference = 1.5), 20*log10((W-B)/(mid level noise))
SNR Dnom=0.7, 22.4, 23.2, 22.4, 23.1,Patch,6

Dynamic Range in f-stops (EV): total and for quality levels corresponding to SNR = 1/f-stop noise
Noise max f-stops,Quality,DR (f-stops)
,Total (slope-based),5.81
,Distinct steps,6.31
1,Low,4.87
0.5,Medium,4.15
0.25,M-H,2.33
0.1,High,0

Gamma, 0.609,1/1.64
Exposure error (f-stops),-0.93
Density step, 0.1
Image WxH pixels,4000,3000
Crop WxH pixels,2895,296
Region W H Area pixels,    29,   108,    3132
Avg. noise (zones 2-15) RGBY %,  5.26,  5.20,  5.28,  5.20
Detected zones<0.98,20, good contrast
Detected_Patches_Skype_Dyn_Rng,16
Skype Dynamic Range linear,15, (Skype spec 5.0)
Skype Dynamic Range log,19, (better)

Exif data




